h_signal_variance,h_signal_iqr,h_mean,h_std,h_max,h_min,h_skew,h_kurtosis,h_energy,h_median,h_entropy,h_mean_slope,h_std_slope,v_signal_variance,v_signal_iqr,v_mean,v_std,v_max,v_min,v_skew,v_kurtosis,v_energy,v_median,v_entropy,v_mean_slope,v_std_slope,h_fft_max_freq,h_fft_mean_power,h_fft_peak_power,v_fft_max_freq,v_fft_mean_power,v_fft_peak_power,target
2844.0370390571416,59.48585,-31.538405701518787,53.32951377105497,328.52,-90.062,3.5694571585707653,19.89909678459525,4802223.7996366685,-41.397,6.738110294104344,0.006256559999999985,5.162772747535034,2210.088489438343,32.881,-7.487807591342925,47.01157824874999,284.6,-96.955,2.499352695478587,15.22693299416316,2834960.845706108,0.12016,6.3918652818107,0.007818720000000001,3.5844237136378534,0.0,4802223.7996366685,1556661163.1840067,1.0,2834960.845706108,312914506.46257365,12
415.4462630224874,20.06515,19.17671073381295,20.382498939592452,177.54,-2.163,4.732344055880756,33.09589670792644,979773.8144861211,21.065,6.74222109563317,0.009103199999999992,2.2729853302729284,2133.326835042426,56.74335,-29.429354975219827,46.187951189053905,256.48,-87.636,3.204378115347538,16.36831665213387,3752266.6253942023,-29.804,6.7117827420037,0.006867999999999995,4.0880145862963255,0.0,979773.814486121,575523224.8456814,0.0,3752266.6253942023,1355426918.1999154,12
821.1614901087825,9.456600000000002,12.139430503517186,28.6559154470553,253.46,-5.464,6.57353477949913,48.42849858762153,1211627.6060861913,7.2289,6.2267790669744425,0.008836080000000001,3.0317900598833813,1632.4040104898304,18.071150000000003,-9.16331181294964,40.40301981894213,291.74,-47.441,5.57490457423356,35.49695562919515,2147179.237632837,-15.834,6.5105908435332935,0.0029830399999999967,3.491907857890501,0.0,1211627.6060861908,230627582.03209025,0.0,2147179.237632837,131407317.4580843,12
811.6411244887869,12.844,3.2229917270983215,28.489315970882608,225.47,-18.403,5.462215387872415,36.022784219543155,1028358.0290023255,-1.9041,6.279778046034694,0.0068238399999999986,2.7581316011157853,2839.4652842822543,71.779,-61.76915176179057,53.28663326090563,225.38,-115.03,2.359656371530538,8.486053956349451,8325271.635460366,-80.654,6.927097734037465,0.02879519999999999,4.155733776263552,1.0,1028358.0290023254,164976888.3527613,0.0,8325271.635460365,5971148806.593904,12
1659.3071558051604,34.53775,31.217646855315746,40.73459409157234,349.29,-4.3887,5.29841075236348,36.45009362265901,3294944.6373664453,24.42,6.645347724573174,0.007110319999999999,4.566050236185975,2011.9990522189642,45.8106,12.949582370103917,44.855312419143445,264.98,-68.754,1.9226719903666718,9.849236732320461,2726793.1104596173,4.7782,6.661578462809308,0.010177664000000005,3.525494263552832,0.0,3294944.6373664453,1525158383.203191,1.0,2726793.1104596173,418880553.2151874,12
8726.532060571344,135.22809999999998,-76.94198694564348,93.4159090335867,255.57,-158.23,1.8808692325697163,3.6353521808538574,18322898.37105936,-117.54,6.854535529811621,0.0023282399999999598,4.549973766875541,243.67132005724167,31.418799999999997,-24.14293040767386,15.609975017828878,5.6845,-44.011,0.5954038165416147,-1.1787269378923193,1034017.063317508,-28.393,6.88161312661603,0.007023600000000002,1.2205329556282127,0.0,18322898.371059354,9264914460.869043,0.0,1034017.0633175082,912209486.6492994,1
9849.010138675327,152.3254,-90.81616913501199,99.242179231793,245.66,-176.2,1.7137170852275814,2.7007013544654903,22638829.980508074,-143.0,6.845105031309879,0.0045668800000000145,5.643522583981516,495.32942793156013,44.85915,-27.873262291446846,22.255997572150303,10.597,-75.049,-0.13749349806860367,-1.260215883108182,1591582.4715528903,-25.932,6.808283902429494,0.014705600000000004,1.9875312176451243,0.0,22638829.980508078,12907465589.578573,0.0,1591582.4715528903,1215878621.8703458,1
14737.415977222834,216.85635000000002,-134.87270039032774,121.39775935832932,225.58,-227.13,1.2446206283605707,0.5809823673393204,41193004.67104024,-209.88,6.835807473502863,0.0018091199999999616,7.1356454189130885,204.2717931591192,24.5794,-19.22045229336531,14.292368353744568,9.1938,-43.186,0.46628638580753673,-1.0918033829659626,717695.6719803343,-24.901,6.886099227663562,-0.00655504,1.457714720356762,0.0,41193004.671040244,28468378101.701622,0.0,717695.6719803342,578151725.0815834,1
12384.736281667128,204.14165,-130.41468119409274,111.28673003403024,209.99,-218.52,1.3578913575074278,0.923893415345201,36770299.416132584,-189.6,6.865287640941698,-0.004754079999999999,6.629037893214683,68.7297632855681,11.6867,-7.896766798561151,8.290341566278684,14.328,-25.701,0.570098531849826,-0.17325088041656622,163991.9501346887,-9.1595,6.930660218408121,0.006635040000000001,1.1204933930897543,0.0,36770299.416132584,26617519904.03653,0.0,163991.95013468873,97591781.34681822,1
6114.165038227513,101.6205,-52.23661068521183,78.19312654081249,236.28,-149.6,1.939612718550792,4.665468662947574,11062378.49616648,-72.754,6.79196207259772,0.0022418399999999564,3.2808840451423924,1071.1960967798414,66.22132500000001,-33.4847327226219,32.72913223383476,18.471,-92.561,-0.09476277231288158,-1.594644137878153,2742721.7012788695,-34.962,6.688569850084037,0.0007182720000000046,2.64670634995411,0.0,11062378.496166483,4270361099.713171,0.0,2742721.7012788695,1754721885.643317,1
11032.945617141553,164.86165,-102.97265271702639,105.0378294574938,242.66,-174.52,1.684819426064709,2.355258746299717,27067027.34372831,-163.06,6.862041691411445,0.0016160000000000308,5.784833611842237,404.1177152877788,37.9155,-22.431274970423658,20.102679306196446,10.37,-61.46,-0.18060119386976797,-1.3184711312855915,1135007.0449202536,-19.428,6.783082092061544,0.00332624,1.8535157979296988,0.0,27067027.34372832,16594280283.231977,0.0,1135007.0449202538,787449184.6521482,1
13278.477820684902,198.60035,-129.40289868904875,115.23227768591968,207.48,-223.23,1.2705243514399376,0.6169855377155331,37559508.60027621,-198.45,6.865036638795813,0.002670479999999975,6.9741712512446625,834.9614273188764,59.29599999999999,-42.95175699264589,28.895699114554684,3.7552,-83.196,0.3630903303998226,-1.3450022569942437,3352448.3849488003,-49.462,6.843536491586576,0.002139360000000005,2.4441180573775183,0.0,37559508.60027621,26206114191.095856,0.0,3352448.3849488,2887197460.85548,1
7751.765335986264,134.4924,-81.89183780655476,88.0441101720397,205.06,-171.31,1.506686341142788,2.1629893289937225,18087006.082586993,-116.64,6.8592668273539985,0.005598480000000018,4.024146014935508,364.733901618042,32.765299999999996,20.9496869667466,19.098007791862532,60.42,-18.45,0.2545348406889711,-0.9567116623203811,1005332.7303140159,18.703,6.802631931678682,-0.007917599999999999,1.774445365970243,0.0,18087006.08258699,10495324106.732483,0.0,1005332.7303140158,686862324.8566964,1
8225.367812740484,128.53910000000002,-72.65817573645083,90.69381353069504,247.83,-159.68,1.8773449033708662,3.701637731708522,16894227.47092591,-108.95,6.839471155448613,0.00035104799999996885,4.510650130908926,367.5242219837835,30.13929999999999,17.679177066346924,19.170921260695415,64.287,-9.8208,0.8167194883885649,-0.5328025892038428,850776.9821825151,9.1981,6.628306982975306,0.00865664,1.81666182774503,0.0,16894227.47092591,8261969713.821646,0.0,850776.9821825151,489146229.78148323,1
15795.26168205912,230.49385,-143.29073708153476,125.67920146969075,210.57,-290.02,1.0364803817643091,0.2703250561902504,45445698.76630123,-188.73,6.846085336721443,-0.0022038400000000138,8.675302165307201,687.4367934161239,56.9296,-37.010403065787365,26.219015874287194,6.2524,-77.927,0.2528714531494343,-1.353226045244444,2573565.617363717,-39.633,6.831935425357569,0.0038674399999999993,2.1437428212686105,0.0,45445698.76630123,32132968828.95863,0.0,2573565.6173637165,2143691318.188983,1
139.73015856094682,14.167199999999998,13.164039976019184,11.820751184292257,31.84,-27.578,-0.9981860943831564,0.4319054926472825,391590.6559210237,17.062,7.0078092668448635,0.02366239999999999,0.9565504126766347,4759.082841971744,106.89254999999999,-66.10833224780175,68.9861061516864,165.81,-137.01,1.6202701298279714,2.340515315467287,11420872.437631417,-104.59,6.860498272970903,0.019756800000000022,3.858186186184362,0.0,391590.6559210237,271202072.6791603,0.0,11420872.437631423,6839542012.708287,2
534.3552281304264,48.860099999999996,34.26882564268585,23.116124851073685,67.952,-5.771,-0.33205319883849693,-1.2171698256718626,2137593.256463096,38.956,6.867358865074739,0.004583120000000002,1.887403459582116,5726.338460116237,95.21315000000001,-55.82975124860111,75.67257402861513,226.87,-156.75,2.232814876377006,5.235335973648734,11062967.78033074,-89.039,6.851758272119206,0.0066036800000000085,4.449851728840751,0.0,2137593.256463096,1837862697.4559884,0.0,11062967.78033074,4878047276.773385,2
86.81949985828388,12.504900000000001,9.327734253956836,9.317698206010101,35.509,-15.157,0.0836467610869173,-0.06597853787998309,217456.48383957514,9.7377,6.892833291804614,0.0039027199999999993,0.8391420236963442,9786.70278726775,149.0813,-97.32561591223023,98.92776550224791,216.5,-226.81,1.334194332682416,1.5574650112769879,24092981.85325335,-134.45,6.856727212544174,-0.0029742400000000316,6.807306813716925,0.0,217456.48383957514,136165457.18559438,0.0,24092981.853253346,14824120649.643127,2
981.3320546622658,39.2555,-19.81046004796163,31.326219922969734,35.883,-98.162,-0.6572290644602697,-0.40894234857436373,1718606.7638496612,-6.812,6.632615299126644,0.010939200000000012,1.1678673147026248,13968.456838296233,221.9111,-127.72793279856116,118.18822630996809,157.39,-285.6,0.7695246052333566,-0.4502571812733813,37883884.95076777,-152.19,6.855878607832709,0.00852375999999997,7.318170227896845,1.0,1718606.7638496605,622770194.4833391,0.0,37883884.95076778,25532091153.02005,2
453.8647928403355,37.081500000000005,0.9665596882494009,21.30410272319244,43.525,-41.446,-0.019265735020394404,-1.1087521331149388,568953.5871195766,0.55759,6.908936430658617,0.001785776000000004,1.52653187260915,30720.52284825495,337.6484,-200.40931913669064,175.27270993584526,194.83,-417.59,0.7102973021365975,-0.8234369228453717,88676406.97440368,-262.11,6.855888749103411,-0.0021059200000000146,12.168325560237383,1.0,568953.5871195766,235590276.59806454,0.0,88676406.97440372,62856536146.93717,2
111.53742373051496,14.15435,6.922624302957633,10.561127957302428,48.854,-13.746,1.388017585768686,3.2230998186913498,199484.64886398864,5.6543,6.694488013651868,0.0011595840000000002,0.9716092755544853,9180.640327909208,146.025,-89.91870946258994,95.81565805185083,245.45,-174.13,1.7954835581185304,3.0693350386970275,21599784.31379791,-137.74,6.86774587178769,0.005517680000000019,5.67753019020631,0.0,199484.64886398867,74999116.05317019,0.0,21599784.313797906,12653618882.742945,2
368.85479514938277,28.326549999999997,14.192610878577138,19.205592809111174,57.04,-23.254,0.5471656340665958,-0.8325992843091865,713426.5333738112,8.1188,6.659509692217966,0.004432399999999995,1.7207261585394311,13407.308313304977,189.34095000000002,-107.25033456514788,115.78993183047038,246.73,-224.16,1.3452142787052155,1.386809653942911,31162338.164629057,-140.56,6.861301125155846,0.001164576000000011,7.193243247848738,0.0,713426.5333738112,315238469.98705864,0.0,31162338.16462905,18001634126.320343,2
483.2250377746397,42.280800000000006,29.255336237410077,21.982380166274982,72.261,-11.434,-0.068912528161651,-1.2635197433090588,1675213.7699093367,28.781,6.820848547007653,-0.006716000000000002,2.035179992103378,8886.236559104324,127.04439,-71.45621822957634,94.26683700593928,246.04,-135.47,1.95179669020615,3.5624984448848958,17504276.831154227,-124.41,6.843228724944375,0.0010265279999999847,4.888103521433264,0.0,1675213.7699093367,1339444758.8142314,0.0,17504276.831154227,7990881214.539116,2
551.0238403704655,37.24925,30.17429644932054,23.473897000082143,72.944,-12.787,-0.005840779928520274,-1.1135871327006237,1828351.5202340118,33.656,6.838752479190047,0.008253919999999994,2.043464759515509,15817.621984650179,196.6,-117.58109815347721,125.76812785698203,241.57,-250.16,1.2588836117912532,0.9035550109337849,37083313.72116241,-167.05,6.853890453371077,0.001083600000000024,7.661717282477197,0.0,1828351.5202340118,1424914890.60913,0.0,37083313.7211624,21636631241.574654,2
452.9694133419501,37.009750000000004,29.183258691446838,21.283078098384877,62.753,-14.384,-0.24852589940028613,-1.07958075992545,1632094.633493516,34.485,6.869282331174263,0.004454320000000001,1.956969888783022,13909.566424873143,189.4956,-114.18528057394086,117.93882492577727,250.51,-203.77,1.5342451465259872,1.7032579593239756,33711753.75050304,-176.83,6.872776637795598,0.013031999999999993,6.505820358370648,0.0,1632094.6334935154,1332852801.6508234,0.0,33711753.75050305,20404918577.386414,2
11694.59240320645,197.9296,116.97406505275778,108.14153874994774,221.52,-176.64,-1.1003709177738685,0.07941186947625756,31747282.897014752,171.19,6.873620690597024,0.001802368000000024,4.743659809266131,9830.724347796664,178.76065000000003,-112.80656886498801,99.15000931818749,149.25,-233.92,0.9736900602196342,-0.09501389664706306,28217613.95493682,-148.21,6.855875166943651,0.013363199999999983,7.114353398523734,0.0,31747282.897014745,21413802098.55495,0.0,28217613.95493682,19915141622.599834,3
16646.2993153972,264.55060000000003,152.5950241334932,129.02053834718407,286.8,-147.79,-0.8014695785637892,-0.764477657102459,49954357.42282891,200.06,6.841719825253155,0.014112800000000016,8.284906062977557,6448.167348704398,141.90814999999998,-79.46037979216626,80.30048162187073,161.87,-171.18,1.1683691082159249,1.014778597538971,15965411.251080047,-103.4,6.87391027689854,0.03133840000000002,4.300471092295764,0.0,49954357.42282893,36441426061.06304,0.0,15965411.251080051,9881341126.21141,3
11978.231142660648,199.78545000000003,117.08102590567546,109.44510561309103,211.72,-178.16,-1.1315853433399905,0.1612453750448628,32133433.41000241,171.7,6.8780407896793045,0.013760799999999995,4.693862310496599,3712.607295814009,96.69705,-62.6978793764988,60.931168508522866,119.08,-147.42,1.306164809114456,1.06507835614428,9562182.849029128,-90.31,6.882943679131447,0.009508079999999995,3.3719598022189046,0.0,32133433.410002407,21452981479.417953,0.0,9562182.849029126,6152056613.57922,3
25663.041261855466,310.83239999999995,189.1066568047162,160.1968828094213,323.74,-138.09,-0.7883062517170989,-1.0980721160202949,76841885.50604995,284.4,6.836164586636843,0.0022935199999999894,9.392872132426145,5367.799374958757,114.58903,-65.25292339780177,73.26526718001345,130.4,-128.78,1.2518674084892933,0.4798034585028641,12041804.977034595,-106.39,6.8738031185517094,0.003291279999999972,3.7066157702434825,0.0,76841885.50604995,55966513530.22343,0.0,12041804.977034597,6663686636.660448,3
31472.298749315556,355.28425000000004,229.26067554764188,177.40433689545347,404.44,-101.5,-0.6861263904730265,-1.3215165334254917,105124977.88344772,326.98,6.8263260459459065,0.012675200000000041,11.268434855804111,4778.247544872172,95.8595,-54.77136869304557,69.12486922137482,151.4,-141.5,1.3705050832399428,1.697869068854505,9730466.11710051,-72.842,6.893082194307013,0.011072800000000006,2.875325789156329,0.0,105124977.88344772,82257168317.21552,0.0,9730466.11710051,4694850926.520244,3
17279.882103412623,245.34910000000002,153.0591724946443,131.45296536561136,258.72,-142.13,-0.9027037418174468,-0.8513834657325412,50924447.47758554,239.32,6.849204331762097,-0.0010931999999999333,6.7261878621911295,4734.6200770930145,85.2747,-49.19125850783373,68.80857560720912,163.82,-119.71,1.7534735056386461,2.51322435276676,8950154.388337601,-84.785,6.894621487168356,0.0003462399999999661,3.27981168483949,0.0,50924447.477585524,36663451022.73664,0.0,8950154.388337601,3786957984.5396957,3
17777.59525124731,238.02152999999998,135.71775887290167,133.33264885708718,246.07,-155.45,-0.861274308601054,-0.8022497399915114,45282328.561237715,216.77,6.852366677794022,0.009155439999999999,6.3763878684818796,3741.618805976015,58.00895,19.468497995203833,61.16877312792872,163.59,-120.04,0.4262967013486028,0.23532515194009784,5154922.166426754,4.2727,6.6682341997746555,0.0006491200000000163,3.7112826638888223,0.0,45282328.56123771,28826238684.31108,3.0,5154922.166426754,679996951.3210969,3
15065.226889978294,223.00765,134.73464473613106,122.74048594485153,238.61,-143.5,-0.8424433716071787,-0.8831590499817574,41556532.87906934,215.54,6.829517370495272,0.002861487999999986,6.329116881889477,3575.131286684287,63.76717,-22.984680053557156,59.792401579835264,172.75,-95.065,1.769801333438189,3.442766519494275,5133386.931614691,-25.799,6.740118015015484,0.009070880000000022,2.1020196201130306,0.0,41556532.87906934,28410127483.672825,1.0,5133386.93161469,903174609.3918425,3
14019.094682767565,219.78130500000003,130.0015471071143,118.40225792934679,240.39,-125.3,-0.8479991386673295,-0.8863366089117286,38680290.66319654,202.07,6.854535256489193,0.003193960000000061,5.641445949812995,9206.966347952652,157.95995000000002,-96.70887139008792,95.95293819343236,141.54,-181.87,1.0805724377790302,-0.15170109495573714,23218024.764025025,-155.49,6.88197897536439,-0.02905839999999996,5.675950009909648,0.0,38680290.663196534,26449146422.03295,0.0,23218024.764025018,14636837438.283052,3
10596.319909588261,176.99102499999998,92.79864697362112,102.93842775945366,211.87,-153.06,-0.8534788356568513,-0.31358972267914575,24029093.895943496,120.34,6.885676987468435,-0.014796000000000004,3.7714204890355734,15462.868427099607,231.2061,-139.65646669392487,124.34978257761293,132.48,-301.67,0.6119952583057852,-0.9957395150140615,43743463.19278021,-186.64,6.852270316785171,-0.03612159999999999,8.899182177289145,0.0,24029093.895943493,13477145208.999775,0.0,43743463.19278023,30523667902.888744,3
8444.292529053022,151.67425,-92.56602102078337,91.89283176098678,181.09,-160.29,1.4224926578212065,1.1785256148913223,21282963.731618088,-147.82,6.8571512971051085,0.01162480000000005,5.121554384689002,14270.77663872226,203.04425,-122.62534313669065,119.46035592916279,202.95,-250.49,1.0751055785081167,0.25127939450431613,36663997.02405984,-170.41,6.861301488022457,-0.002039599999999996,7.683362496906834,0.0,21282963.731618088,13409661375.993721,0.0,36663997.02405985,23532880566.72189,4
10129.415379950628,156.76936,-84.05150531270984,100.64499679542261,205.68,-167.12,1.469256774743694,1.4150041253150674,21509782.727529176,-134.74,6.8466307714037615,0.002997167999999988,4.826954104163463,12843.221167575344,210.4631,-121.42801792805756,113.3279363951155,148.19,-240.44,0.9086467404141696,-0.5336368317475917,34512568.86659552,-177.27,6.849362469497602,-0.0003592799999999897,7.332978979316062,0.0,21509782.72752917,11056192993.100887,0.0,34512568.86659553,23075569681.634426,4
11752.330174342735,157.85525,-89.29176697966427,108.40816470332267,233.67,-171.97,1.5854366125150152,1.7813889137815817,24676412.63069144,-152.25,6.854567736564297,0.0003586400000000367,5.768468091949387,8889.846520203806,140.93675000000002,-77.78712472022383,94.28598262840455,192.01,-153.82,1.4610138795720806,1.244206524180271,18690794.79884677,-129.47,6.886200419499708,0.00848071999999995,4.3972541379094485,0.0,24676412.630691435,12477783725.818438,0.0,18690794.798846774,9469565599.391834,4
13501.873894559487,188.69225,-110.6723737581135,116.1975640646545,207.5,-220.38,1.2486147475122196,0.5590365408061158,32213560.507976633,-172.66,6.858206395725189,0.0018601600000000189,6.930550120203902,11277.723867883207,167.5488,-97.09128848121503,106.19662832634192,189.2,-190.68,1.2552216078730718,0.5347007456911714,25901257.150698982,-160.08,6.872841857856619,0.0035357999999999948,6.129967869884713,0.0,32213560.507976633,19168718048.619278,0.0,25901257.15069897,14752823564.56334,4
7596.6623091726515,122.63045,-65.91929418545165,87.15883379883333,201.32,-173.18,1.5674182787973505,2.0835709763965413,14939461.584506042,-101.33,6.877141587368879,-0.00632239999999997,4.027944783567971,5854.685042664616,91.38655,-52.387512915267784,76.5159136563409,202.08,-140.7,1.8469833434157283,2.8332238072804286,10757519.826692067,-91.891,6.90810486131847,-0.01992800000000002,3.874196274328915,0.0,14939461.584506044,6800482331.699552,0.0,10757519.826692069,4295069356.736613,4
11171.719451111465,155.594,-88.08812054916068,105.69635495659945,224.01,-171.95,1.5890723337988724,1.836782757110953,23682976.777676657,-145.41,6.860625573710509,0.0018939200000000027,5.434112882556657,16863.09376752572,229.3368,-131.35844642046362,129.85797537127135,186.76,-280.02,0.9369906859362774,-0.24207751787001053,42681787.15211794,-180.64,6.8557165594236995,0.00614831999999999,8.475809476433524,0.0,23682976.777676657,12143651836.164604,0.0,42681787.15211793,27004157118.02802,4
10167.666147893151,138.50820000000002,-77.40681199040768,100.83484590107307,225.87,-163.72,1.6874512728973818,2.2054932032870163,20215510.343704753,-127.21,6.88013436509441,0.0003781600000000367,5.4946709045644555,14306.273329325062,196.49020000000002,-113.49862719184651,119.60883466251589,203.9,-237.55,1.1888031242485533,0.40710723171860774,34012452.84140229,-169.9,6.87864923488484,0.01433760000000002,7.257303432385256,0.0,20215510.343704753,9377195750.855717,0.0,34012452.84140229,20160246437.92721,4
11341.510591210104,135.444614,-68.7250533884892,106.49652854065293,245.01,-149.83,1.7121814551714616,2.26832271540853,20096869.086630456,-129.14,6.855984827668449,0.004586239999999998,4.8835334181378345,18104.91330647169,236.07800000000003,-135.45629149504393,134.5544993914053,179.2,-286.75,0.7998697083951436,-0.6620876385685053,45603103.585289575,-196.86,6.85946147711836,0.0036736320000000204,8.475355266328979,0.0,20096869.086630452,7391707810.620296,0.0,45603103.58528957,28715275155.655758,4
7979.004730769273,101.832525,-47.90218342797762,89.32527487094161,219.2,-140.19,1.8018219245159026,2.7058559936671047,12852303.508829046,-86.927,6.864582687194569,0.0015449599999999804,3.5341649165928066,4245.804914322005,50.12835,-9.553804557953635,65.15984126992642,193.48,-114.38,1.8349892680851132,3.351236785474523,5425687.199912829,-17.279,6.637432209277887,0.009052560000000017,2.3735749965511515,0.0,12852303.508829046,3591081306.886492,1.0,5425687.19991283,781837355.4748238,4
12144.322638070264,162.55195500000002,-85.16403493628297,110.20128237942725,202.96,-183.68,1.2661254926909793,0.639380666030751,24265941.591358066,-152.67,6.839900921462128,0.0019450400000000172,6.003098828931537,12687.92407600005,167.6451,-85.68194017106315,112.64068570458922,208.54,-229.94,1.107737641105966,0.44169697670102526,25056678.003294595,-138.5,6.842843768400925,-0.0023488000000000285,7.1377338528325,0.0,24265941.59135807,11350815857.886333,0.0,25056678.003294595,11489290315.257385,4
7471.336698673175,104.83765,-53.306024881135095,86.43689431413634,274.85,-115.56,2.4168025414783783,6.101760033980623,12901399.103114013,-91.398,6.815582406256283,0.005662879999999973,3.617661912439709,4832.307732431717,131.67714999999998,89.33910841239009,69.51480225413661,155.8,-75.908,-0.9481942003756542,-0.7160559160268845,16030043.814464986,129.72,6.869419622823466,0.01768320000000001,3.6098763117384456,0.0,12901399.10311401,4447000873.235412,0.0,16030043.814464984,12491018378.332329,5
6642.988823214949,83.1644,-29.86127166418066,81.50453253172456,275.36,-105.49,2.4953984411671915,6.519783425284249,9425890.145139802,-44.951,6.6942047795299775,0.006329679999999996,3.030371253979218,7952.619234713243,164.71275000000003,102.45481986570744,89.17745922997157,173.78,-125.49,-1.0771856795530443,-0.24825545174341856,23080461.294883177,154.88,6.865308229960375,0.0034231599999999846,4.476794152401204,1.0,9425890.145139799,1481728796.077145,0.0,23080461.294883173,16427800024.9534,5
8590.02707734875,86.86524999999999,-37.01820962430057,92.68239896198604,287.2,-111.62,2.3930041458252163,5.1932495128067835,12460429.026342899,-80.918,6.777702058694927,0.0026341599999999744,3.530025950551091,9396.88033059724,174.64045,108.19429927881694,96.93750734672952,187.94,-127.83,-0.9617962589799729,-0.5990283565571897,26399711.295516342,169.94,6.848499006590151,0.0005884800000000041,4.956570312289265,1.0,12460429.026342897,2433795769.744595,0.0,26399711.29551635,18319911716.42594,5
6609.9686273262105,79.75265,-40.55415068185452,81.30171355713365,254.85,-117.43,2.4108343737827895,5.6461218399445965,10326514.313830815,-75.712,6.805526057288141,0.005381520000000001,3.2726186073096177,8419.34587787196,173.92170000000002,109.46298940855316,91.75699361831751,193.02,-121.27,-1.022485344511523,-0.4200526856725255,25522266.402089354,159.83,6.8578192476436355,0.004478400000000033,4.747494049909267,0.0,10326514.313830815,2573861894.8682065,0.0,25522266.40208935,18752070550.798286,5
7975.479643476491,112.6287,-65.0653925019984,89.30554094498555,250.78,-134.14,2.0889725885117274,4.340370795139141,15273440.16608942,-109.93,6.8567569340690415,0.00896776000000002,4.410692593513316,6012.593735065243,131.429,79.8522762430056,77.5409165219579,186.94,-138.42,-1.0975578410787143,0.3710808027717185,15498613.675074404,114.23,6.864374881178005,0.0035846239999999625,3.4670679666949793,0.0,15273440.166089416,6625440030.257506,0.0,15498613.675074406,9979050499.54724,5
10718.26324165793,137.02616,-70.31602372501999,103.5290454010754,252.76,-198.15,1.5675286977044158,2.502163559213777,19593920.649128538,-104.18,6.818965426759881,0.006933919999999967,6.412819937255869,13948.604867469934,231.17785,148.3516711430855,118.10421189555406,252.75,-98.785,-0.7760454490479639,-1.1768704873524767,44981985.82121858,229.15,6.822346499159906,0.0005609599999999546,6.7953753342841425,0.0,19593920.649128534,7737902040.601894,0.0,44981985.82121858,34442883696.14912,5
7850.446079690428,91.47460000000001,-42.58296714948042,88.60274307091416,264.75,-112.22,2.3832422539573144,5.267825225218338,12089357.718851138,-83.703,6.806859815901591,0.004472679999999991,3.7894356526824993,5896.738061575805,128.25365,71.87792870983213,76.79022113248408,164.14,-133.8,-0.9961640580744375,0.17697315279201842,13840031.546186585,101.9,6.889546274774959,0.012056799999999998,2.642994611019104,0.0,12089357.718851138,2837830541.121176,0.0,13840031.546186585,8085478501.175222,5
5248.750326431439,59.979,-16.18836602957634,72.44825965081176,268.63,-102.19,2.699283692145357,7.762782029194188,6894027.714944866,-31.072,6.579156265135915,0.016431200000000024,2.5511655769842956,7428.1997660497855,159.46085,102.70824009912072,86.18700462395584,186.9,-120.05,-1.0433724556929258,-0.36848172252536227,22489455.120235823,155.21,6.857072556123862,0.0076002399999999855,4.425505156169895,1.0,6894027.714944866,925843999.7113705,0.0,22489455.12023582,16509168293.347332,5
5652.30897190219,65.39634000000001,-20.803832611111112,75.18183937562442,267.7,-100.94,2.7083785917592436,7.487189868469487,7612470.637439864,-41.341,6.665340427722841,0.0032858719999999723,2.74668206542263,8963.31005256237,183.36765,113.73640474340529,94.67475932138602,200.0,-113.44,-0.8606357363456895,-0.8114635622347204,27395999.05046411,166.31,6.845969468473289,0.0111,4.27455506133955,1.0,7612470.637439865,1127579429.9104385,0.0,27395999.050464112,20244805616.56044,5
5424.178911868405,75.69500000000001,-33.59026569720224,73.64902519292706,254.03,-103.91,2.5638387286067306,7.02946678206664,8197158.561707783,-55.964,6.763689759933232,-0.0019012799999999742,2.8717720908018154,10844.575412533473,206.68305,139.41815631494805,104.13729117147936,224.72,-89.968,-0.90079861692784,-0.9963037051650057,37882779.15121374,205.62,6.851863038184993,-0.0014873599999999897,6.294223538278411,0.0,8197158.561707784,1765799939.4434733,0.0,37882779.15121374,30419585352.97809,5
4720.392055673711,67.22145,-28.71301347713829,68.70510938550139,282.77,-174.76,2.3529505707702127,9.506127801421876,6936581.327463657,-29.041,6.621857125583146,0.006416319999999996,4.3628430069149085,13250.366515270925,254.17400000000004,-169.39538456195044,115.11023636180636,6.0,-296.33,0.5943334274536697,-1.4438983535521261,52473398.69552866,-217.67,6.801398127673092,0.007184159999999997,8.64791618552081,0.0,6936581.327463658,1290244953.135622,0.0,52473398.69552867,44907384921.34085,6
4066.4623937290876,25.5622,21.86098117066347,63.76881991795902,314.75,-140.98,2.3720798567297297,11.591801064852165,5685000.479232961,22.681,6.368703212496115,0.00633336000000001,3.6421700602709515,7959.704011035064,184.37999999999997,-121.31123878497203,89.21717329659724,39.002,-195.37,0.6874780108575494,-1.4607005960316004,28367826.95389103,-182.55,6.812181304047869,0.011886800000000017,5.4979109657219585,0.0,5685000.479232962,747917886.8720182,0.0,28367826.95389103,23031206782.3438,6
3869.9365915892204,35.81889999999999,-18.33306190071943,62.20881442037953,260.12,-179.1,1.9700649370379535,9.629374013522886,5261753.225556283,-19.019,6.404484571972634,0.004188216000000009,4.055192950689526,9424.227309907157,197.67295000000001,-135.331215093765,97.0784595567274,29.67,-224.55,0.6678690271227623,-1.5016029839978058,34701195.12591621,-199.8,6.803956826913903,0.013227199999999993,6.414831061514938,0.0,5261753.225556283,525998649.39718854,0.0,34701195.1259162,28662269938.28916,6
